skill_match_percentage,critical_skill_match_percentage,project_relevance_score,certification_relevance_score,internship_relevance_score,resume_completeness_score,keyword_match_score,role_category_match_score,missing_skills_count,critical_missing_skills_count,readiness_label
74.03752193049819,73.79693475850964,72.50690630200246,72.2482580309389,78.30939039348411,73.98817670548111,77.75214194285647,74.95292781204863,4,4,Moderately Ready
83.32622221207828,89.71282250901437,84.27494598398363,88.02080585098905,81.17270799944357,87.57946237953833,99.70617687559452,85.30406116344304,3,2,Moderately Ready
36.525265870773296,39.16807642421436,33.093565597537264,24.333570582716472,9.494893363381857,10.885044920708747,2.9241646003649704,36.78685893945217,9,10,Not Ready Yet
89.5357703421787,98.3877426166415,90.62252270541083,81.13759159457369,90.15656993986838,97.02685090688243,81.37042665407584,81.35921726751515,1,3,Highly Ready
84.9243069557725,91.89038307066882,92.38763020664206,88.38449830671745,91.6734457858245,90.45565431063918,98.69412515472854,84.08518398847073,2,1,Not Ready Yet
63.09042401327948,56.39994743637772,56.691189532893375,64.53356086345924,52.30577606087683,59.24913940713455,68.97217993537996,68.92973606139171,6,8,Needs Improvement
71.1921091332982,73.14107951468064,70.61912182654018,72.19855974857319,72.56488652094991,73.94366115706939,74.88896166035428,72.72265428681001,4,5,Moderately Ready
85.28931842974255,97.79425414011419,94.84833367961997,83.10895819549981,85.63512542915788,84.21259309613886,86.85760575586517,93.74994257602661,2,3,Moderately Ready
52.6613724188292,58.624363906147074,55.98024403150053,51.06382240358008,64.88014601435329,62.46804079142483,55.71519472381827,64.34215635026275,8,8,Highly Ready
5.59369402946675,47.252546952331954,34.55098118779382,7.4527142739259755,1.8014069030415303,18.460799225609588,27.62625483724988,21.489335644038587,9,10,Not Ready Yet
65.33020148798475,66.49264647601625,67.18064345747655,54.781377690115576,55.491535306012636,52.850285190092144,65.04209235368597,66.91442462611816,7,8,Needs Improvement
77.78145126597968,78.78585429637866,77.29694547946357,77.93274584196992,70.2230772570837,76.62908024579573,72.98966921151786,78.37734297443492,4,5,Highly Ready
70.97286063762661,77.84950104615481,77.72733926204003,72.00190345791098,77.34927945037236,74.14272911211047,72.7467178060474,77.15810949237576,4,4,Moderately Ready
87.96931957129567,85.57206122046009,81.3884150932564,95.46653274880723,87.02292258165504,90.18811351056075,93.59036236720527,96.87322326544162,2,0,Highly Ready
85.2243039278042,91.61179467477416,99.67101145766173,80.76514394706525,91.93142509975489,86.91374223359601,95.72856356407364,88.72787767741215,0,3,Highly Ready
76.37906755450754,70.01522150396767,78.33017648949175,74.84606797383513,76.47486999230361,76.67755070055529,76.03565653989699,73.27799324603137,4,5,Moderately Ready
53.24325568195862,67.20084303174764,60.12820507263484,63.004072273903134,56.8712922874332,63.549751455499184,60.97942459800228,54.45312167382266,8,7,Needs Improvement
72.70854887109009,74.93143491822129,70.00365345727559,72.58222345182034,73.86899334990851,75.21986303076113,75.89235061332765,74.18489371222313,5,4,Moderately Ready
47.991600184151814,36.79807229701109,32.94253724992109,14.189320249651372,33.19269181524994,30.963040268118775,4.6693600037781335,47.59998312262376,9,10,Not Ready Yet
71.32618566021195,70.41592346283483,78.85542420503666,75.50146575754611,76.91640405100178,74.0987455154208,77.97523218145884,75.18103809468386,5,5,Moderately Ready
32.802900555589204,0.277240906901588,37.54822383092365,38.50230942870125,5.329364828176947,21.257309697136705,8.794334085326582,47.89830211397699,10,9,Not Ready Yet
74.10815642923156,77.21274941550038,76.00819959327718,78.89103207759803,75.35907086622478,78.55035647598841,78.02283333229393,75.51387090485586,5,5,Highly Ready
74.27206993140749,72.33272393618518,72.22515763758693,75.7389529309854,76.89232315867449,74.69169831545184,75.64073593283604,72.47137702225784,4,5,Moderately Ready
72.87738611576886,74.8613700026661,71.2453665536454,72.08135331755368,76.24554831069148,76.35777227525097,70.5780596564249,73.66839432699928,5,5,Moderately Ready
88.40287035546851,98.09676956680354,91.6815882840845,93.91045972995936,97.13464064607868,95.31189152236139,87.60762057855423,80.11792167167987,2,2,Highly Ready
47.671516923505315,20.951064131491094,37.37578344890254,27.306615486691953,30.162629447062066,11.026934716190945,10.971081731071807,21.79179880233183,9,10,Not Ready Yet
65.3665618395634,64.0352647972912,66.12910193512606,67.55174917204157,68.65299559534061,60.614225331585075,67.32471952656184,61.6540699613024,8,6,Needs Improvement
82.71398974461128,89.23396888103024,81.00569266977256,87.58207728376279,84.23320568422963,86.53691609762618,95.22459415788055,87.58252431128273,3,2,Highly Ready
94.98048522165702,81.0417121648651,99.03839384763842,84.48444331439497,81.37236740905539,99.14571205552737,80.80516275081533,80.62059997761425,1,1,Highly Ready
84.77089883777812,89.47122121892257,82.28778892218614,98.95514044433304,89.30067966870442,85.12487393124373,87.37790348645883,92.11785385120622,0,1,Highly Ready
51.46221165895439,56.61523039910451,63.19225116330736,68.24711108770613,58.13977994729929,63.87026469089043,52.36793660117508,63.43105948679364,8,6,Needs Improvement
86.03165370975334,93.68518078333312,96.11055927292333,95.92454433200425,91.31865110734631,80.82138260412272,90.65490490621,93.23042681374712,0,2,Highly Ready
96.44661836180116,82.11077741287997,99.21575134429158,92.71170212202892,96.57414622004916,94.14617287412153,88.70974290015354,94.67590608026784,2,3,Highly Ready
36.551310715256115,13.419776902461267,42.58565800096659,41.53655094453017,4.33314490278372,44.0815592001386,12.193171959547799,23.235423330161588,10,10,Not Ready Yet
86.50028335777519,89.75099864782689,87.09649932352191,85.16704817717356,85.59316976075172,91.92310015874858,97.6021469051046,91.11582055839168,1,0,Highly Ready
74.39720062163909,76.8234818813422,76.2154840550187,75.81312609766857,74.41739201570728,77.13639581319086,70.83748015499205,71.99436760425277,4,5,Moderately Ready
60.556594760623824,58.659068628693866,64.42683786084497,56.95424334952674,63.65138895934384,55.876495685571534,55.52526617161695,53.171805925541506,6,7,Needs Improvement
99.01755120786869,93.80327108281104,83.83081946021089,94.77209307017901,85.52999253937378,91.79173811921582,95.20415790746165,91.93581481024603,0,1,Highly Ready
54.22994778633726,51.254670610609146,60.61443160681794,55.93760388209881,68.53730875984928,60.960461402374946,63.5535130723835,53.27303087325136,7,6,Needs Improvement
89.3879388986102,88.80937596272021,83.68727340780164,81.02753434367156,98.82127193536206,89.55458374531375,96.44231290598862,88.01414884503879,0,0,Highly Ready
75.06555637376108,72.73451960658005,78.94526310439198,71.06606405990316,76.87999100793574,75.45685886118666,77.11666746859078,72.03118423358531,5,5,Moderately Ready
29.426256936055147,21.44149180702129,28.431473531211658,3.011515218627042,48.00543887171496,4.961678738739411,38.13685521773543,31.275751520330157,10,9,Not Ready Yet
74.96793021019982,71.40879353898825,73.67665815394024,76.20434022206292,74.22921231106918,70.29375869842832,72.5929440063432,72.54446535801058,5,4,Moderately Ready
75.30810630284732,77.2351511225329,71.78037292380817,71.03298672214942,72.02328505239421,71.34090460967796,72.39069224476576,71.2801265689931,4,4,Not Ready Yet
65.83632542376017,67.58146552141748,58.90476207612727,59.43656346497092,56.4736414298058,58.2451533449305,55.90043147659674,60.71966812676425,7,6,Needs Improvement
94.69067846571231,92.07427281891822,80.51729784776671,84.57848831443654,93.48596734344342,97.21033745634543,91.74245863419567,80.41490912431067,2,0,Highly Ready
75.86358540490318,78.2446550913409,71.63340232500813,75.26796662750068,75.71306247508679,74.42553221971912,70.82118165664444,73.13164950665185,5,5,Moderately Ready
86.59607327157931,93.87347347966865,85.76435590722912,98.90387079126421,96.27132069475945,91.00193217943566,89.09651817203459,86.29034314340336,2,0,Highly Ready
41.24636016343505,0.05755337240561098,43.468374216032615,23.0988172491072,2.7102042688364305,25.92196962303644,31.131693630085564,24.924655119109428,10,9,Not Ready Yet
71.17911906055402,72.59226230489496,77.92761955622025,74.36240617254998,70.25982498197497,75.67020049303655,77.19382359947024,76.38804542590233,5,4,Moderately Ready
49.61285696976098,45.6464939242084,23.07239470893917,5.873307454477877,41.60715868844506,24.918775235359764,35.83016629958956,25.443600753475586,10,10,Not Ready Yet
22.839323636615678,7.232098424280436,9.530518547396415,29.968879933744997,37.31462727461988,6.825417229543229,3.4905039803115265,38.633756633850254,10,10,Highly Ready
56.09110169909088,56.374005295891806,61.5648790034549,68.9802419981281,59.81352623980262,53.674717530890206,60.69445039866973,57.21223095047414,8,8,Needs Improvement
16.08886751145187,9.432618685355271,34.87492138102857,28.589882099245056,11.678122302894655,38.77722375496294,2.182364954865096,37.2352575782598,10,10,Not Ready Yet
70.33317650211019,74.5206203511967,75.31162386378611,77.82730282025994,77.86771336648877,73.9627558879361,74.73355978126806,74.11235267026818,4,5,Moderately Ready
77.03372762145722,72.38520501589068,75.60933460469798,73.57734991497196,70.72283788521504,72.9570903008511,76.06921745638608,74.80260081157151,5,5,Moderately Ready
84.69540486204043,93.68799148811833,85.74758008084088,84.54972561400628,81.80758661537938,99.56675456441091,95.20739385988531,94.07781658658075,0,3,Highly Ready
78.13081655845437,70.41391871809492,77.16529118645991,72.64030998368688,73.37356980797783,71.31012816129459,74.78049686333884,75.09335255724343,4,4,Moderately Ready
77.83755638780369,75.57739331683673,72.16746812670682,78.21546114421199,71.28805948115658,74.15034922019498,72.28579605472189,72.29794037343238,4,5,Moderately Ready
53.84356119729217,58.95113610486866,57.220181239975474,61.576290692275585,62.50089664248022,58.63756089229616,55.50176803933862,66.21547065256678,6,7,Needs Improvement
19.068214882881453,17.94795787886229,14.79361951078923,34.96395397753669,1.0969798929782504,41.5018780746422,19.790287045568366,0.4048982880745122,9,10,Not Ready Yet
55.14213103746749,65.43477523581518,54.9420817007059,54.42237580698759,55.51128240078509,64.6003918273502,64.81447394091836,63.25539169527641,6,8,Needs Improvement
80.78845147921635,95.77220968020308,80.66729062491265,87.2972246605694,82.62823612840971,98.19255624638653,86.53438251428021,88.31006186837556,1,1,Not Ready Yet
67.44276554067054,65.94850715221315,55.62546152213872,65.84441662576333,59.67326093772734,65.5167928882878,64.43806831290681,57.096874568433954,6,7,Needs Improvement
99.33000418925505,97.20281193797643,94.48433424151037,99.59884485563808,99.34539494600065,96.09175288041124,87.31550098811132,95.81363937177875,0,2,Highly Ready
93.45656763747508,93.44681594702027,91.69120183304332,96.44834602453548,98.80583783559109,82.16692204398461,84.67643804423166,80.50049299292965,2,1,Highly Ready
89.2853507264536,94.02154330941889,92.98478892569182,82.33351873454109,80.90693622026764,80.7442425644941,99.9185474951006,82.32240961450219,1,1,Highly Ready
33.52431094250856,37.15700607615858,47.29870428897161,20.95633767073614,37.11345073826579,7.726145120491751,20.744226371840348,4.951081735526425,10,10,Not Ready Yet
57.66953925721984,58.98089554909263,68.10999305732568,66.39810347950718,52.78838324291034,63.34224477866314,60.80038550667861,68.60116553013684,7,6,Needs Improvement
48.41034379681934,47.45053941310688,41.20955409657857,4.583671190876043,10.60529077116566,31.97464592648519,48.55466560324931,2.52892553314365,10,9,Not Ready Yet
71.84685017628588,77.46836053495419,74.98787009615016,75.27744775223405,77.31747683008953,72.09698811141428,76.96931720024338,77.09779378849848,4,5,Moderately Ready
72.25588777055312,71.57047408811255,75.94951878337585,70.23202134807579,70.13374294507638,77.10986197811279,72.14138445481417,72.9139431576582,4,5,Not Ready Yet
88.41921113820158,82.27298613573093,81.27116076294273,88.96550428539769,87.24077947635024,91.87332035736054,89.04010839817505,84.4309951283657,0,2,Highly Ready
1.5575319755171957,49.929337754466346,42.364927158362136,21.313680963999587,5.398091483961359,35.62006574485482,22.17811646815043,44.96333825617674,10,9,Not Ready Yet
92.48634988562415,91.70729377096242,94.24305592852613,87.61808797637042,91.94783710398627,85.8979549189978,90.11102148971361,88.60398651647246,0,1,Highly Ready
11.42467871822922,16.94658094175876,22.674945145372366,20.799482513074764,4.754291963781543,21.3382003130479,33.25539315301545,18.715051171776842,9,10,Not Ready Yet
81.70728714663238,88.6375303710348,94.89177938383759,87.45293718751807,82.60230907147687,81.19961955941693,99.13249247693813,91.23366763139457,0,3,Highly Ready
67.94033763934013,58.6128634037499,67.48518607749858,51.92602943950277,56.17732933765189,56.624080183577775,52.8648101866434,60.13342584542407,6,8,Needs Improvement
5.410919096363331,42.26867093006725,18.37805253076751,38.13028159684249,28.705000216573133,40.361068557617216,42.25775806641791,48.72733010628541,9,10,Not Ready Yet
94.05397545731209,86.1796937765982,86.79649313554516,80.12211578807317,97.39725413072875,91.32642189522753,88.01568687999031,82.83749308302538,0,0,Highly Ready
74.08281211605716,71.4166834826058,72.80473632733795,72.91944602870583,78.47266681573049,75.36601394984584,77.9500796606651,71.4002191306404,4,4,Moderately Ready
58.632265916033916,61.92736813393827,58.45530728188904,54.88024137607944,60.22223350441988,57.21311139865551,52.99601589961675,63.20792207280362,8,7,Needs Improvement
58.11474112957732,61.78784922500011,51.13836754619789,56.42554851633186,54.80221162596562,53.47022649463189,55.59935107238627,56.90620240688114,6,7,Needs Improvement
19.01037228576181,35.18356316913318,25.013117327810658,41.66771012099391,40.31000932833819,3.603774829607892,43.08821810112943,2.1151130781395686,9,10,Not Ready Yet
91.51518321473662,91.46799361771686,94.18997923137869,88.35387919686961,82.30346745327597,80.41713118049498,86.49536358891028,96.02644308620904,3,2,Highly Ready
82.11726266791172,88.713530538808,88.00899632632175,81.5729417496572,97.41048832390823,94.91609652929206,84.43144117788503,95.58235737206529,0,0,Highly Ready
73.15989761461624,78.62401014097435,75.80898678552607,71.32920852397694,70.92524074999987,72.30371399801557,71.56149120197885,71.37582810105337,4,4,Needs Improvement
28.18677416439248,28.97340448532449,34.05667391574168,44.10240782964669,32.1495915335783,49.32659738679296,16.160412082168037,48.54865321040801,10,9,Not Ready Yet
22.110403191814243,15.141021756950646,13.733683374307958,2.8086060106539024,25.366844264488908,15.520392530315547,22.59569318503411,2.8445025416976186,10,9,Not Ready Yet
90.1413563466791,89.25423317854545,91.08632742676608,95.83635594530718,97.91753531113605,88.99467407301813,96.19631835395943,93.0367490929722,2,3,Highly Ready
70.93151689543352,78.09214150560196,73.09093998254441,76.42883994250717,74.54094101350861,71.55303020292729,72.22969351238456,73.9398244687831,5,4,Needs Improvement
56.092084415059524,58.35784915045176,57.09060864314555,61.76194552289381,65.20608476814597,62.651496425447526,52.18641337703492,52.7011070552717,8,7,Needs Improvement
66.32819267971928,68.35938051577038,61.848614645891146,53.706719890240706,52.46703577406191,62.94501790810906,67.50143619102816,56.58417127593262,8,8,Needs Improvement
35.441700718552696,4.2359506002001,27.94610350455318,32.174663168065976,16.423827712679202,6.389688205017297,35.141543607771005,47.35543122096906,9,10,Not Ready Yet
56.55958926114985,68.12104764473042,57.151182212367864,64.79081173802075,54.456094205958955,68.99957917985452,53.789013112999285,56.32425782978319,6,8,Needs Improvement
97.52785545085484,92.36062930987016,91.94492882143257,83.08505522642243,83.61691934337394,93.85691281722453,92.49480959907825,98.05311965428876,3,0,Highly Ready
35.9792836895325,48.47943017043125,30.529771106290788,37.6195582555743,39.19001797174214,11.700147216771223,11.958424862275974,48.27983185970182,10,9,Not Ready Yet
61.26754908055005,58.93075326316237,64.84989393556037,65.00623267049866,60.05232044677642,58.53589488113543,53.917047118425685,54.59455916600425,8,6,Needs Improvement
59.65063179831285,57.68181791887979,67.81728397195499,63.805217588142014,60.28636897594473,53.24419989534567,52.509752256692224,53.88562201641681,7,8,Needs Improvement
70.82542212693184,78.19454458354669,77.3503293026995,77.96166796346206,78.37424734413648,73.73407215237106,73.56808568923223,73.36565338911117,5,4,Moderately Ready
56.736327758095165,52.783496239074864,63.86467690541813,57.035226406491184,53.62888752279276,51.689457440106786,67.51313108902953,59.50418879486096,6,8,Needs Improvement
0.2625599152808966,3.9612885635360637,12.796196421852235,41.74815496411905,27.440212272191772,36.36173926624659,26.388575294336214,5.559343016211921,10,9,Not Ready Yet
55.29191106227681,62.50113117911059,62.21059023013744,52.13052871819915,66.06037897089604,59.99692600027697,60.648968117653105,62.37518895623656,8,6,Needs Improvement
70.0140790234006,73.1753443566343,75.13597344420185,71.68582520618544,76.01393412627671,74.7113610191039,73.24543381936188,78.58063310186964,4,5,Moderately Ready
19.344066076367877,18.665119355041625,37.365829578132264,17.854693825736646,3.3779778870949464,12.056296219282231,32.85522000054157,5.183193374984474,10,9,Not Ready Yet
86.77094516359402,92.8559123240544,96.60767313527205,93.69365132817967,99.61638371577699,89.57062343235847,83.64555996827747,82.69705162392565,3,0,Highly Ready
65.23996583812279,66.94422694112589,56.68072476089505,56.581365892864056,58.16803300234831,65.67730945180769,59.52119581818318,51.65917388766435,8,6,Needs Improvement
65.05514820561164,66.58436898740504,56.9746443548642,53.2405501483989,57.624345137664115,67.01075730622107,64.37953869935318,67.10347490919096,7,7,Needs Improvement
74.47771053244264,78.31879419964267,74.67348268181448,77.21033278661596,76.54373191908373,70.7103430544992,75.42207968947204,77.40107151585897,5,5,Moderately Ready
93.21838442916274,86.12991712181505,92.052432554612,88.52232145766091,93.79529616890973,87.03093967543984,80.84710325700259,97.40074350112783,2,3,Highly Ready
65.24660091893583,52.03244515769735,63.08131000008602,58.311784167137745,60.23554835036194,64.49816371671402,53.879761078582774,51.560531143620835,8,8,Needs Improvement
3.36166815310544,38.92576867534327,18.31642365535743,19.142720084438885,28.362232086205974,30.254741442739274,33.95310284566975,47.44117646327782,10,10,Not Ready Yet
90.58919763072579,87.960680919049,92.99121473412063,84.99223306186796,82.26897225170036,94.71349718958855,89.98087920512934,87.73974760078526,0,2,Highly Ready
54.86226765762696,62.01378928974557,63.49165153873429,68.97531918318273,54.603210137840165,53.44311151914949,52.33293670517779,54.107814551712735,8,7,Needs Improvement
99.35122472726124,99.73149319284971,93.35679580977936,94.19080973639177,90.99994294973781,85.80724565555627,85.99913356473476,83.15010498640076,1,2,Highly Ready
71.80882334059918,71.24989184834529,77.11335754726974,70.23655624127439,74.98619293533636,73.32020048951098,77.23295553659727,74.96482240533784,4,4,Moderately Ready
63.904804773179094,59.61597197847457,58.394312171973006,58.36980349436484,61.34820915257568,53.255882080665494,56.706498068288674,52.33497035577551,7,8,Needs Improvement
65.92296710643718,60.92346198496439,61.5801478272329,64.82006947243782,53.32259324034399,60.05154815608874,66.62780929354899,65.96503451641574,8,6,Needs Improvement
56.807893520782,63.767978385526426,57.228415482153714,67.93627298876763,67.10866650278024,66.22680671080558,55.51089556167598,62.43102764497942,8,7,Needs Improvement
75.52985450477378,70.84085566195219,75.76888684569093,75.32627600784944,75.22581851026229,71.54080560750214,75.62031268690299,78.11800804321655,5,4,Moderately Ready
98.97093707940783,95.42044737588931,85.2931181566611,84.21616759403929,91.44274404892128,92.36216852649915,80.60571797162862,97.77993762897908,2,2,Highly Ready
40.367465721439885,20.304626337227923,22.677206647758563,34.43067858364918,7.904022350760359,20.781087310705754,23.22210788876675,17.009628417588868,9,10,Not Ready Yet
66.49399258357785,68.55673430246785,53.35379072794296,57.66972356490524,61.10972188347064,56.74408595525683,59.39650620673146,55.81449014017528,6,6,Needs Improvement
98.90769785406438,97.28327700724861,88.36269486669752,99.25371704478674,98.04621654148394,96.26955692878899,98.6750307049881,94.42256857644244,1,1,Highly Ready
24.937985419882708,15.427024102721465,1.1588149108175516,47.261640203461866,25.272223151188577,48.33433152762377,10.757221126312055,17.644754442817767,9,10,Moderately Ready
42.14248234564812,33.626030188272466,14.287419072050877,0.40887029736204616,5.374854218560371,6.696747199615732,13.223644989545663,18.28888198877005,10,10,Not Ready Yet
91.40563287762059,83.89310603775438,91.06445853242303,81.47063499485684,90.0851105824641,95.28808229414479,85.59441355247964,99.78181401241446,0,1,Highly Ready
95.89794456761892,86.78170599905131,98.7789713391075,95.09930344585588,83.981157631049,90.18245032450365,90.00155807141287,80.90606704934149,1,2,Highly Ready
7.447033228822242,44.65658460390036,6.98904928861776,46.568436776499496,15.926501587965353,19.647729393324155,30.825024373575804,42.13009636820642,10,10,Not Ready Yet
51.29946519904167,56.96231268442061,52.97288261084381,58.49772484978019,56.53820100681176,67.1778078753936,66.69778405416596,62.32668865084386,8,7,Needs Improvement
61.39741912555529,63.98520202133352,61.50341898685752,54.06921711143987,62.322454340616545,62.15524449901961,66.14100824924876,53.65996274940597,8,6,Not Ready Yet
94.01041822282903,83.81568655653855,88.82077132369466,88.3756059633838,88.25920219577853,84.07783365404269,90.03639009221976,92.22956119783535,3,0,Highly Ready
75.04798095617775,78.98310581564934,74.3053388500906,73.39142298567126,78.61016942976893,74.13697178817628,74.798143581159,74.91645897320348,5,5,Moderately Ready
75.02277985726664,72.02380334193535,78.75619564831513,72.67853108749217,72.60103723663173,71.86550015369176,76.34489433766177,72.85336670516604,5,5,Needs Improvement
63.17920042408582,57.83449533673888,68.64288967178452,65.73079428235012,68.1829595410463,65.48308501121826,56.22814773587284,56.177346149054515,8,6,Needs Improvement
55.61599155852268,59.6234267342967,54.637224129610736,60.694402626755746,67.79443080809953,63.53108341164281,53.47091318641661,62.08218661946086,8,6,Not Ready Yet
78.14665771856437,72.03104481653497,72.09552903825357,70.90178163140799,72.97264261138605,74.25163516331392,76.13072787923286,71.23720330779726,4,5,Moderately Ready
9.972798733380085,48.195701944546784,16.058385105958333,32.294895894513495,45.39684793678112,4.473036025575816,28.706667658768666,26.757613844680233,9,9,Not Ready Yet
8.789435376943128,45.9817405925467,49.8585901544255,19.84972871391498,24.76919486608789,46.83043723888814,48.10656900416712,46.30198489482215,9,9,Not Ready Yet
52.93141243392368,68.69388999067812,56.122109742300836,68.80379046159702,60.77940870402555,59.89042356615275,67.89408903133571,66.31907529440394,7,7,Needs Improvement
72.97615687148607,76.58007310427897,75.83456804838318,76.46738356110298,70.12675776056618,73.03400961396775,72.65521831892454,76.0696102590527,4,4,Moderately Ready
25.764032947989797,4.3368884924177955,33.46279267049771,9.239060052366998,7.030593781714922,16.18008350425414,12.40235418335725,13.039263853272193,9,10,Not Ready Yet
61.48429352798973,61.31179225598159,55.70795671467707,57.471937630100804,55.253446393595915,63.02015006637608,59.37710983695473,53.874902854096135,8,8,Moderately Ready
62.4968038535889,67.9314412274262,57.615790255839066,54.97528631943699,68.23248966339408,59.607274195234034,59.18961610987206,68.79908331411556,7,7,Needs Improvement
40.09974958900155,41.28017545432285,38.092980998555355,34.017095995969896,29.790723276561142,39.36853449116286,26.275332811008383,26.40865620365967,10,9,Not Ready Yet
90.95298497421862,90.10974112185191,91.4540334845573,82.99704762764829,86.56235275484413,90.40683082369574,82.32480044369328,84.10802971078724,3,0,Highly Ready
22.6716150089891,25.662392160082074,22.8399237855938,2.886839046626238,23.118915286946184,40.345767627719624,36.16400399125011,19.797435497662875,9,9,Not Ready Yet
86.8905773312427,81.27519824224166,99.8824732095384,98.69165597769893,81.38038292320627,98.67551125169861,80.63469742046158,88.17733871638497,1,3,Highly Ready
59.07366838792834,67.5080713802711,57.79493429334178,52.4444998673286,68.35459877485235,66.74196699043665,53.39381651404212,66.48515846028818,6,6,Moderately Ready
36.39290704530641,11.134510798313324,0.17366474724538894,1.1367663660983296,14.918149435149092,33.674992888828356,27.22226695125104,26.59668042483794,9,9,Not Ready Yet
13.782486389756365,46.87051805675334,36.25119729544592,5.642231938323866,40.47390917695972,20.962029924587604,38.302673375695164,44.18783109226872,9,9,Not Ready Yet
75.34549732731422,74.01796959623742,76.04821273184997,77.84991176007753,72.20260736096553,70.39813057050398,73.95066530338714,74.85783828016686,4,4,Moderately Ready
67.4951465961882,61.36998604044517,61.394546663481876,64.90568782467822,65.73088480362276,55.26427262598097,66.77264979912853,68.74252009305226,8,6,Needs Improvement
3.047881855338108,47.42601275133607,43.98569454819415,45.578883281027224,31.2996568824165,21.360029114727176,24.781039374651048,48.61451176718429,10,10,Not Ready Yet
14.994424721770056,9.193948937362467,26.89641321954087,12.048409450553704,11.267227418995057,42.87706192865103,7.217587458258922,23.151257974930544,9,10,Not Ready Yet
6.704637552953901,12.142925804479287,10.16683665300272,32.33529257739723,46.11130522556112,42.356669295980595,4.623199826343183,36.229235615360096,9,9,Not Ready Yet
61.88945003489104,51.71185597572601,52.31011791070505,65.48371112130981,61.57650639889758,63.08610940023742,54.90629739037972,54.7600035939405,7,7,Needs Improvement
83.80047395260297,94.82950406034531,94.93758454912484,95.08661485894335,98.28882593551177,93.91252571409963,94.07537165351408,87.9326411955247,1,2,Highly Ready
60.60570229349273,57.466671999928366,55.70810929293635,60.230697720427926,59.9509912758177,52.77494816817864,68.66373222323838,59.45082759640605,7,6,Needs Improvement
51.82287806365971,66.55352714645068,64.3425428168968,51.291958218022685,60.959608143759134,61.51257418412396,63.960214879486,56.31346117513929,6,7,Needs Improvement
77.50026443758287,74.4937133413239,75.8914716950892,76.16361951111315,72.31594081871394,77.39432745723121,78.6985744052531,75.77525008958837,5,5,Moderately Ready
73.16958551498794,71.25962675722556,74.91891695853208,71.6564299557514,78.00428076743508,78.91291186791871,78.6151320452138,74.71549973863671,4,4,Moderately Ready
96.85089433650697,84.62866784154892,94.1433912740692,80.18282923381324,90.1146583938613,87.46401385373623,92.35670471753606,93.33509459106679,3,3,Highly Ready
91.03287121822514,80.23701936255785,90.58835293683302,85.49481474395664,99.54958696465023,80.34285195204855,96.2631444182782,93.4806590423842,1,0,Highly Ready
84.81937664627016,92.3956168482387,85.0483639262936,87.08882201721143,95.89872664166934,81.5803848762887,99.1859558829706,89.1799549110237,1,1,Highly Ready
